user_id,handle,display_name,description,followers_count,following_count,tweet_count,created_at,verified,voice_type,subtype,is_institutional,method,reasoning
1111644748715044864,ShanmugKrishnan,Shanmugarajan Krishnan,#glioblastoma #stem cell #immunotherapy #tumor microenvironment #Scientist@Agenus Inc. #Researcher@Harvard Med School & Massachusetts General Hospital.,38,129,40,2019-03-29T15:02:16+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1375267161627713541,Paras_sharma_06,Paras Sharma,"PhD. in Plant Science, pollen tube development, University of Zürich (@uzh_ch)",16,125,29,2021-03-26T02:03:57+00:00,False,decentral_individual,phd,False,llm,"The account is affiliated with UZH as the bio mentions a PhD in Plant Science at the University of Zürich, and the tweets reflect personal academic activity rather than institutional communication."
876021126111023104,nDHy2h66gaugf3D,Ernest Frederick Lockwood,火车迷,0,409,47,2017-06-17T10:18:06+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1711643250736635904,Blueminatii,Mikaeel Dune,,149,90,1098,2023-10-10T07:22:26+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1952006339896782848,ozziozzi_95,Viggo Ghossan,,3,409,0,2025-08-03T14:01:41+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
778327934922743808,johndeverdon,John Verdon,"Puerto Rican-American 🇵🇷🇺🇸from Upstate NY ✝️ Catholic Libertarian and Pro-Capitalist, half white/half Latino        🏳️‍🌈LGB ✂️ TQIP+ 🏳️‍⚧️",98,3086,379,2016-09-20T20:20:15+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1112389939,octaviobramajo,octavio,"Demographer of Aging 🌎🇦🇷 ⚪⚫ Postdoc @UZH_en. Still don't know much about stats, data, and health but I know who does. Baldosero académico",2358,2178,29146,2013-01-22T19:11:19+00:00,False,decentral_individual,postdoc,False,llm,"The account is affiliated with UZH as indicated by the bio mentioning 'Postdoc @UZH_en', and the handle and tweets suggest an individual academic affiliated with a UZH unit."
1949345475725045760,FromFor325587,From For🇧🇭SAUDI🇧🇭ARABIA🇧🇭,"TY

________.               +         ________.       +
|.              |.                        |.               |.           ________.|..
|.      ∆        |.",248,7326,5141,2025-07-27T05:46:39+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1952781327570436096,fjjdxx168562,fjjdxx,,3,231,0,2025-08-05T17:18:58+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
793748276612923392,d_aeschbacher,Denise Aeschbcher,sometimes I think,264,1751,1566,2016-11-02T09:35:11+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
313229494,Papako66,Konstantinos Papakostas,"▪︎🎓Ecology Postdoc, University of Primorska/Faculty of Environmental Protection🇸🇮",79,197,11,2011-06-08T10:19:02+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1676687870,ClaudiaMexCH,Claudia,,15,10,170,2013-08-16T21:34:46+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
906855719332347904,Miss_MartinG,Grace Nana-Ama Martin,...................................................................... .........................................................................,111,715,110,2017-09-10T12:23:46+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1912400585313136641,x2hbgj7ynf,Hajar Akhoudam,🌱..,0,49,0,2025-04-16T07:00:25+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1495403954,DonskerClass,Rachel Leah Childers,"Econometrics, Statistics, Computational Macroeconomics, Confusion. (Mostly the last.)",2647,648,1561,2013-06-09T11:53:48+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1470850280,kylevanhoutan,"Kyle Van Houtan, Ph.D.",Researcher @DukeEnvironment | Alum @UVA @Stanford @DukeU | Previously @EmoryEthics @NOAA @MontereyAq | Studied also @DukeDivinity @Columbia | Awarded PECASE,1075,1091,2893,2013-05-30T23:05:41+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1911570280041832448,logicgayte,wy,,0,735,2,2025-04-14T00:00:54+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1102684511731630083,ABergerault,Antoine Bergerault @ ICLR 🇧🇷,"CS PhD @ University of Zurich, working with Prof. Giorgia Ramponi. Multi-agent systems and RL/IL theory",10,170,0,2019-03-04T21:37:29+00:00,False,decentral_individual,phd,False,llm,The account is affiliated with UZH as it mentions a CS PhD at the University of Zurich and collaboration with a UZH professor.
1254915274974863363,drhavvayilmaz,Havva Yılmaz,"İstanbul Tıp Fakültesi  🇹🇷❤️‍🔥🏴‍☠️ 
 ⚕️ ✨️ ☀️ Hekim 
🧜🏻‍♀️",91,347,1563,2020-04-27T23:28:22+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
469692722,JohnKrokos,John Krokos,👨‍💻 Full Stack Developer | React.js • Next.js • Node.js | 10+ Years Cross-Industry Experience,77,290,46,2012-01-20T21:47:54+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1951637638584086528,Dim_Katsakioris,ΔΗΜΗΤΡΗΣ ΚΑΤΣΑΚΙΩΡΗΣ,"Studying computation , and using it as a lens to study game theory , economics and machine intelligence",1,38,0,2025-08-02T13:34:52+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1676716526605574144,kidoface76663,Kidoface,,4,14,8,2023-07-05T22:16:02+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1673321191279325185,HazardKrypto,hazard franq 🌍 💻| Base maxxing arc,Building AI Agents | OpenSource Contributor | web3 podcaster at @DYORLabz | chief intern on the Blockchain visit https://t.co/6z2F4NakyX to join me buildonchain,1811,1538,7652,2023-06-26T13:24:38+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1910412149492482048,amaanbiz,Amaans,"Building @bynomofun | Prev. CTO @nQ_Swap | 2x Exits | Entrepreneur. Building Web3 Products, 45x Hack Cups",2952,2607,2453,2025-04-10T19:19:08+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1951213845575299076,thbsc_,thbsc,,0,10,0,2025-08-01T09:30:12+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1867008621709606912,GalataLordu1905,Mustafa Yılmaz,,0,33,3,2024-12-12T00:49:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1047392633541283840,goalsofcare1,goalsofcare,,2,411,0,2018-10-03T07:47:18+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1255966298175127553,dudleymaseko,Dudley Maseko,Attorney | AI & Emerging Tech Enthusiast I New York Mets & Liverpool FC Fan,23,3571,309,2020-04-30T21:04:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1975316323,endang101093,endang sriwahyuni,,48,1435,1,2013-10-20T14:25:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1950332310982909952,Pfeigenwi,Pascal Feigenwinter,,0,59,1,2025-07-29T23:07:19+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
146119421,Rustaam,Rustam Huseynli,,2,10,0,2010-05-20T16:55:51+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1456704932854353929,l_pllgn,lore_pllgn,Maximum effort & minimum output,90,583,369,2021-11-05T19:28:56+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
2919362781,VTREE_SOLAR,Solar Tree,"VTREE Solar Trees: AI-powered charging stations with solar energy, free WiFi, & urban data insights. Transforming Europe’s smart cities. 🌞🌳",441,4714,414,2014-12-13T10:33:17+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1931088733174169600,_evalovia,eva lovia,"live, love for those who knows",534,244,27,2025-06-06T20:40:26+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1942268544923873281,rsaavedn,R,,9,230,0,2025-07-07T17:05:02+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1807269630463078401,preetibeni0607,preeti beniwal,,3,50,0,2024-06-30T04:27:51+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1576294179503804419,xiongxin_Snow,Xiongxin Xiao,Senly,16,351,62,2022-10-01T19:33:42+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1945823090492981248,sangamyadav0l,SANGAM YADAV,,4,167,0,2025-07-17T12:29:27+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1668241613494132736,slavova_dea,Déa Slavova,"PhD student in neurobiology at @InccParis ;  psychiatric disorders, behaviour, translational research, noradrenergic system",23,358,2,2023-06-12T12:59:39+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1948140307180072960,Rmki_v9597,Roaa,"Building visirya, a platform where you can see your dreams come to life visually, discover hidden patterns, and connect with other dreamers.",62,130,356,2025-07-23T21:57:13+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1427899695007899650,betaokumura,z,a dog in human’s clothing | interested in math + informatics + chemistry (sometimes even philosophy) | no hate but curiosity really killed the cat 😉,305,3382,5481,2021-08-18T07:46:51+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1821030140576722949,Bhavya_2424,vadlamudi bhavya sree,,1,58,0,2024-08-07T03:47:48+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1533711896502837251,shalyM14,shalu,,7,217,47,2022-06-06T07:27:00+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1657267200313679874,YamunaDevi2311,Yamuna Devi Bakthavatchalam,,9,219,5,2023-05-13T06:11:27+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1843567060074541058,ar8315256,@aroundtheworld,,0,77,2,2024-10-08T08:20:36+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1349014509638316037,MA27190312,Walter Tan 🦁 🌞,ordinary?,1,85,17,2021-01-12T15:25:07+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1716023103279730688,Ashmita_101,Ashmita Baruah,Student,1,40,0,2023-10-22T09:26:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
2416138106,AgnesMaj,Agnieszka Maj,,35,169,1,2014-03-28T16:18:40+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1401898143713837056,nabi_vivi,Vivian Nabisere,Medical student @Makerere🩺|AMR Advocacy| Co-founder @official_MUAC |29th Ambassador to Africa @UNEPTunza | President @afrehealthorg Students' Community,314,558,918,2021-06-07T13:46:17+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1819350153276579840,Sahitykasaudhan,Sahitya Kasaudhan,Delusional                                                                                                        🇮🇳 🇨🇭 🇺🇸,2,208,2,2024-08-02T12:31:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1749684240890130432,nickjonas2522,NICK JONAS,,0,530,2,2024-01-23T06:43:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1571217967966306304,Urbanceaser,Ceaser 🇺🇬,🕋 • Reader 📚 •Housing 🏡 Cows any day 🐄 Extroverted introvert 👂Anti socially Social 🙏 • Dark humor 😏• Documentary Addict 👌,14257,3004,8227,2022-09-17T19:22:21+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
970342680243863552,jonathanwoodmed,Dr. Mulungi Jonathan,"Doctor|passionate medic |researcher |,COVID19 champion with interest in trauma ,cardiac and critical care medicine ,Field Hockey player and professional Golfer",3584,5075,479,2018-03-04T16:58:17+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1248668404602613762,blackkalilinux,Octavio Urbano,"MDETIC cursante, Mochilero, Ingeniero, Temas Socio-Políticos, Tecnologías y Vídeo Juegos",1481,7497,156552,2020-04-10T17:45:31+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
950764929119866881,RemusEMihai,Remus-Eusebiu Mihai,"Founded in the ‘90s, perfected by the present, confident for the future elite.",5,70,2,2018-01-09T16:23:18+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1593166484477562881,Mali18416662,Mali,,6,94,4,2022-11-17T08:58:00+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
719654231653892096,AlainParadis633,M. Alain Paradis,Style design| ✿Eco-innovation |✿Architect| ✿Eco-Tour | ✿Calligraphic | ✿ Evolve-Future | ✿Eco-friendly,868,1158,201,2016-04-11T22:31:54+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1944973504312696834,mickymicky3_6,micky,Working for a company,42,969,135,2025-07-15T04:13:42+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
809271583315398657,KeyuLee319,Cocolee_keyu,I love Puppy🐶🐶,4,8,51,2016-12-15T05:39:15+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
2270487944,majid111221,ماجد ,,15,1361,1,2013-12-31T15:19:01+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1938450986789703680,AdilPT552704,Adil P T,,1,26,0,2025-06-27T04:15:19+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1827919410369089536,ammar112981,ammar,,15,793,0,2024-08-26T04:02:44+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1702547502107590656,ElliotCNilson,Elliot C. Nilson,,219,7493,0,2023-09-15T04:59:08+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
18880637,DrRamazanYilmz,Ramazan Yılmaz,"Prof. Dr. | Information Systems | Associate Editor, Computers & Education | @baruedutr l @tubitak Teşvik Ödülü 🎖️| @TUBAakademi GEBİP Ödülü 🎖️",1089,882,687,2009-01-11T21:36:46+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1944302336379432961,xupan_x,Xu Pan,Master's student in the State Key Lab. LIESMARS at @WHU_1893,1,111,8,2025-07-13T07:46:34+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1814998300669497344,cinnet_dunya,𝜓,,1,159,85,2024-07-21T12:19:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1715310576501506048,Spekulatore,Perfido speculatore,Studentello prima a Trento e ora a Oslo. In realtà non ho mai speculato su nulla (per ora). Profilo ironico.,17,272,2565,2023-10-20T10:15:08+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1532633641272082433,torun_david,David Torun,Senior Researcher in Economics @econ_uzh + Fellow @CESifoNetwork || Prev. @Kennedy_School @UCSDEcon @HSGStGallen || Int. trade & macroeconomics,401,683,164,2022-06-03T08:02:10+00:00,False,decentral_individual,researcher,False,llm,"The account is affiliated with UZH as indicated by the mention of '@econ_uzh' in the bio, and the role of 'Senior Researcher in Economics' aligns with the 'researcher' subtype under 'decentral_individual'."
1347133674727366656,iperg_ub,Institutions and Political Economy Research Group,Research Center located at the Universitat de Barcelona (@UniBarcelona),1108,932,391,2021-01-07T10:51:19+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1943705633020129282,Merve44736552,Merve,,2,13,1,2025-07-11T16:15:19+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
297137315,claudehanhart,Claude Hanhart,The quality of your conversations determines the quality of your results | Strategy-to-Execution Conversation Architect | #1 Amazon Bestselling Author,4037,3154,4766,2011-05-12T00:36:04+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1907113749414322176,Linksyu88888,Cong,,0,59,1,2025-04-01T16:53:22+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1722497651432677376,aivoto5000,VOIMATO🆙,"➡️Feel free to dm 🆙
 🆙Interested in arts and tech ⬅️",317,1554,872,2023-11-09T06:13:45+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1942467251694964736,UrnaSengupta,Urna Sengupta,"Aspiring Biologist || IISER Thiruvananthapuram (MSc '25) || Presidency University, Kolkata (BSc '23)",1,40,0,2025-07-08T06:14:34+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1942440905312436224,StellaDc199,Stella Dc,,0,9,0,2025-07-08T04:29:46+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1401157618618470410,wmctX9mBRHB1thT,الزهرة الحمراء ملاك,,255,5418,961,2021-06-05T12:44:55+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
106894650,fran__mc,Fran Morales,"The chaos magic is my path, chaos is my ally and transformation is my destiny 🔮

一期一会",266,465,4450,2010-01-21T00:49:48+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
748801781807738881,saleemss14,Final Boss,"Kind words and covering of faults are better than charity followed by injury. Allah is free of all wants, and He is most forbearing.",436,963,4141,2016-07-01T08:53:51+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
604449011,WANDYRAMIREZV,"WANDY RAMIREZ V. ┃ +wrVINCI ┃ ""THE GAME CHANGER""","Estratega, Consultor Político & Económico | Asesor Int'l de Inversiones Directas | Capital Adviser | @ WRV Int'l Strategy Group | @wrvINVEST | @wrvCAZATALENTOS",783,2443,9588,2012-06-10T11:41:42+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1628106286637412353,MowbrayRv,Mowbray,"$ whoami
Grad student @iitmadras | prev @iiscbangalore
$ cat research.txt
Robotics
Reinforcement Learning (MBRL/World Models)
Foundation Models (Graph)",28,2516,47,2023-02-21T18:56:13+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1514475304193978368,GiluaLaxman,Laxman Gilua,,13,826,2,2022-04-14T05:27:27+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1941230762872942592,DimitrisAnas333,Dimitris Anastasiou,,0,23,2,2025-07-04T20:21:15+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1266820189133422604,_Pantal1_,Pantalone,Chi paga?,88,2059,449,2020-05-30T19:54:14+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1940496271527051264,khorasani82093,Mahsa khorasani,,0,28,0,2025-07-02T19:42:37+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1933187721578807296,mveldeivendran,Muthuvel Deivendran,PhD Candidate. Working on the Coastal Histories of South India,0,39,4,2025-06-12T15:41:02+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1914271799980032000,nafeamin2802,NAHID,,0,24,0,2025-04-21T10:56:01+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1697632094359302144,ali_mirnezami,Ali Mirnezami,,43,129,2,2023-09-01T15:26:59+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1597659662433849346,jasonoconner10,Jason O'Conner,Machine Learning for Biology,63,1656,89,2022-11-29T18:32:25+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1071586582120095749,yurivazu,Yuriria Vazquez,"Neuroscientist • Brain Explorer • she/her •
Systems neuroscience • Research Associate @RockefellerUniv •  PEW Latin American & Leon Levy Fellow",257,800,238,2018-12-09T02:05:25+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1938819695492370432,Nathan266409,Nathan,,1,36,0,2025-06-28T04:40:24+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1191054458677026817,Simon11619388,Simon,nonymxxx,16,71,220,2019-11-03T18:08:18+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1838801763077611520,Lynnmaythebest,S.lovegood,,1,122,5,2024-09-25T04:44:50+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1937890255022985216,genuggesehen,ensar,I was here long before you,0,9,1,2025-06-25T15:07:07+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1442031368515379201,SamuelP1738,Samuel Ssali,"🔌East Africa #culturalsafaris #Gorillasafaris and #wildlifesafaris Car hire, Air ticketing, Visas and Work Abroad
 📞 / Whatsapp +256(0)765927602",807,2351,13213,2021-09-26T07:40:58+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1794658613471940609,Mohasgharian,Mohammad Asgharian,,0,19,0,2024-05-26T09:15:48+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1791131177006649344,xxio562543,徐晓,,1,60,3,2024-05-16T15:39:14+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1937563551184617479,lennardendres,Lennard Endres,,0,9,1,2025-06-24T17:29:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1714763973386518528,Ryss_Nature,Ryss_Zeq,,1,20,1,2023-10-18T22:03:46+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1936991422248624128,completeme_plz,请在句号后留言,complete me,0,7,28,2025-06-23T03:35:28+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
15127491,Dersu,Dersu G.G.C.,Antropólogo biológico | Evolución humana | Evolutionary theory | Climbing | Trail running | Podcaster en @Gin_thejungle y lo que se vaya sumando.,479,1619,3130,2008-06-15T20:01:56+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1678634536404684801,Geethika_H_Nath,Geethika Hareendranath,"BS-MS Student @IISERbhopal.
Biology enthusiast",8,54,1,2023-07-11T05:17:24+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1804230239230259200,Arm_politic,Armen Martirosyan 🇦🇲,Political scientist,22,698,16,2024-06-21T19:09:59+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
3731959402,yusufaslan97,Yusuf Aslan,,22,250,5,2015-09-21T20:58:27+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1338051085,gmocerpae522,Wilff Ӿ🛡️ 🎂 ❇️,"In love with knowledge and truth /Apasionado por el conocimiento y la verdad~Ӿ
I do love privacy XMR-ZEC~
Check out this Zcash profile: https://t.co/u3Q59hZhnI",1314,4196,13427,2013-04-09T01:37:12+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1919587476542312448,lenaatkinson976,lena atkinson,"I'm not short-tempered,i just react quickly to bullshit.",60,50,24,2025-05-06T02:58:48+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1930615788416942081,RayJoe114514,Ray Joe,,23,1205,0,2025-06-05T13:21:05+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1936169160288985088,RafaelMeierr,Rafael Dqplus,"💬 Warum kommentieren wir? 
Weil Online-Debatten besser sein können. 
Erfahre mehr: https://t.co/iFb2DpkOD4",4,28,1,2025-06-20T21:09:29+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
925664224667242496,nesssatino,Ness,,10,380,3,2017-11-01T10:02:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1936069436076703744,EmiUfedo,Ufedo Emi,,9,163,10,2025-06-20T14:32:20+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1936069972087775232,papae7571,Emmy Papa,,3,157,74,2025-06-20T14:34:03+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1935962321731420160,GubserLore98682,Lorenz Gubser,,3,35,0,2025-06-20T07:26:59+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1820101203977461760,heijbbshv50898,Heijbbshv,,1,19,1,2024-08-04T14:15:37+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1935737296713633792,kakakaka65098,какакашка,,0,1,0,2025-06-19T16:32:15+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1846460614476288000,QiuRuiyang15872,CheemsYang,,22,109,531,2024-10-16T07:58:25+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1230873356746010625,Jackie_D_Hansen,Jackie Damkjaer Hansen,"Talent Acquisition Specialist in STEM | Passionate about innovation, global hiring & the future of work | Connect: https://t.co/oatbPm20Zs",100,236,290,2020-02-21T15:14:23+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1453034777431392270,Toma_Gustavo,Gustavo A. Toma,"Biologist/Cytogeneticist, who dreams to become a Scientist and discover the secrets of the Universe🌈. Current a PhD Student in Evol.Genetics 🔬(UFSCar/Brazil)",122,608,216,2021-10-26T16:25:36+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
3400291083,NassauVon,Marcelo von Nassau,,0,29,0,2015-08-02T18:06:54+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1508406128383873027,Josi_sndnc,Josi,Community Team @ Cardano Foundation | Host Cardano Events Berlin | Ex Audio Engineer | Uni of the Arts Alumni | Former Marketing Agency CEO | Disruption is 🔑,3126,3451,10359,2022-03-28T11:30:36+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1469266155370123270,FestusBoamah88,Festus Boamah,"Human/Energy Geographer & Akad. Oberrat at Universität Bayreuth. I focus on Pol. Ecology of Global Env'tal Change, Land Grabbing & 'Beyond Energy Justice'.",76,239,35,2021-12-10T11:22:34+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1273565632852828161,IlzeVindberga,Ilze Vindberga 🌬🏔,🇱🇻 Zīmēju savam priekam / Drawing for fun / Ich zeichne zum Spass,623,1273,1339,2020-06-18T10:39:07+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1709507765432147969,Sristi_20,Sristishila Baruah,PhD Scholar @HydUniv. Studying Plant-Microbe Interaction.,46,306,9,2023-10-04T09:56:45+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1935180571589885953,HasmaniNurhanis,Nurhanis Hasmani,"PhD in Pharmaceutical Chemistry🌿🧪💊🖥️ Mass Spec, Plant Metabolomics, Computational Bioinformatics",1,21,0,2025-06-18T03:39:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
26070638,Jennycitalinda,🪏 Jenny Brito,"Skill Collector | In pursuit of better systems | Collaboration over competition

X Space Host | @coc_space ☕🎙

                        To know one's ignorance.",9095,5438,39363,2009-03-23T19:30:57+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1610894892993249282,bhendimasala,squirrel,,2,67,0,2023-01-05T07:04:25+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
831676495,ChipAlexandru,Chip Alexandru,Building workers,135,348,483,2012-09-18T18:58:29+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
1914982732024909824,LucaSora_Qubit,Luca Sora,理学研究科/量子物理学専攻/レーザー物理/光学とフォトニクス/量子テクノロジー/核融合プラズマ,8,354,13,2025-04-23T10:00:47+00:00,False,non_uzh,,False,heuristic,heuristic: no UZH mention in bio or handle
